"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"3030","Sonic Team","SEGA","January",2004," E",8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,5,1,2,6,3,10
"3031","SEGA","SEGA","August",2017," E",8.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,4,8,6,4,4,11,8,13
"3032","SEGA","SEGA","July",2018," E",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,4,8,6,4,4,11,8,13
"3033","Sonic Team","SEGA","November",2002," E",7.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,2,5,4,4,3,12,5,12
"3034","Sonic Team","SEGA","January",2008," E",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,1,3,4,1,6,12,10
"3035","other","SEGA","November",2006," E",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,5,3,2,3,7,7,11
"3036","other","SEGA","November",2007," E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,5,3,5,1,5,9,10
"3037","Dimps","SEGA","November",2005," E",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,1,5,1,6
"3038","SEGA","SEGA","September",2007," E",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,2,0,1,1,4,7,9
"3039","SEGA","SEGA","November",2000," E",4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3
"3040","Sonic Team","SEGA","November",2008," E10+",7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,0,5,5,4,2,11,11,21
"3041","Sonic Team","SEGA","November",2006," E",4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,17,3,15,12,14,6,20,22,32
"3042","Sonic Team","SEGA","October",2010," E",8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,1,4,0
"3043","Sonic Team","SEGA","May",2012," E",6.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,3,1,3,6,3,8
"3044","Sonic Team","SEGA","October",2013," E10+",5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,2,4,6,7,6,9,12,17
"3045","Crystal Dynamics","Eidos Interactive","October",2001," M",9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,0,5,1,4,0,9,8,12
"3046","other","Namco","August",2003," T",9.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,4,12,6,9,4,4,15,15
"3047","other","Bandai Namco Games","July",2008," T",8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,1,6,6,7,3,10,13,19
"3048","Bandai Namco Games","Bandai Namco Games","November",2007," T",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2
"3049","other","Bandai Namco Games","January",2012," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,0,2,1,4
"3050","other","Bandai Namco Games","October",2018," T",8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,4,2,1,0,6,5,9
"3051","other","Bandai Namco Games","September",2009," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,3,3
"3052","other","Sony Computer Entertainment","August",2012," E",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3
"3053","other","Microsoft","October",2009," M",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,6,6,2,5,2,8,14,10
"3054","other","Acclaim Entertainment","January",2000," M",3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,2
"3055","other","Microsoft","March",2012," M",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,4,1,2,2,0,6,2
"3056","other","Ubisoft","October",2017," M",8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,3,15,13,7,7,29,21,35
"3057","Obsidian Entertainment","Ubisoft","March",2014," M",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,4,11,6,7,5,12,14,17
"3058","other","other","July",2008," E10+",6.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,0,1,3,4,7
"3059","other","Strategy First","October",2006," E",6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,1,2,0,6,5,6
"3060","other","other","August",2007," E",4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,2,2,2,2,1,6,6
"3061","other","other","August",2013," T",6.7,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,3,4,2,6,6,5
"3062","other","Focus Home Interactive","December",2016," M",6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,2,2,2,5,3,10
"3063","other","Focus Home Interactive","October",2018," M",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,3,4,2,6,6,5
"3064","Taito","Taito","June",2008," E",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,3,8,5,4,5,10,11,13
"3065","Taito","Taito","December",2008," E10+",5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,2
"3066","Unknown","Agetec","August",2000," E",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,4,4,2,3,6,5,6
"3067","other","SEGA","August",2008," T",6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,2,1,0,3,3,9
"3068","Creative Assembly","SEGA","October",2005," M",7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,6,4,2,1,5,6,17
"3069","other","Namco","November",2003," M",7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,4,1,2,0,1,4,4
"3070","Capcom","Capcom","October",2000," M",6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3,4,5,3,6,4,3,5,4
"3071","other","Take-Two Interactive ","May",2000," T",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1,4,0,8
"3072","other","2K Games","June",2012," M",8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,3,8,11,9,6,17,21,27
"3073","other","other","March",2005," M",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,3,2,1,2,2,4,3
"3074","other","Disney Interactive Studios","March",2007," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,3,5,3,3,5,5,7
"3075","Genki","Disney Interactive Studios","August",2009," E10+",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,6,5,1,1,9,9,13
"3076","other","Sony Computer Entertainment","April",2000," E",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,2,3,0,3,5,3,6
"3077","other","Warner Bros.  Interactive","May",2008," E",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,1,2,3,2,1,5,5,6
"3078","other","Warner Bros.  Interactive","May",2008," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,1,2,3,2,1,5,5,6
"3079","other","DreamCatcher Interactive","April",2011," M",8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,3
"3080","other","other","July",2012," T",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,3,8,3,4,3,4,12,6
"3081","Eurocom","THQ","November",2003," T",8.5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,14,3,8,8,6,3,7,13,21
"3082","Vicarious Visions","Activision","September",2001," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,7,2,5,2,8,11,13
"3083","Torus Games","Activision","May",2001," E",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,1,2,5,2,6
"3084","Treyarch","Activision","May",2007," T",6.9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,4,10,7,8,5,10,16,16
"3085","other","Activision","October",2011," T",4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,2,10,5,7,5,9,12,12
"3086","other","Activision","October",2007," E10+",4.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,2,9,2,2,0,9,9,10
"3087","Vicarious Visions","Activision","September",2001," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,1,10,1,1,2,2,10,6
"3088","other","Activision","September",2010," T",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,1,9,2,5,4,8,13,11
"3089","Treyarch","Activision","April",2002," E",8.4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,5,14,8,6,10,14,16,23
"3090","Tecmo","Nintendo","April",2012," T",5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,3,5,3
"3091","other","Infogrames","November",2001," E",8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,2,0
"3092","other","other","October",2005," T",4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3093","Nintendo","Nintendo","May",2015," E10+",8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,17,3,8,8,6,3,9,16,25
"3094","Nintendo","Nintendo","July",2017," E10+",8.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,1,4,2,4,3,7,11,13
"3095","Nintendo","Nintendo","June",2018," E10+",8.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,3,2,4,2,7,10,9
"3096","Bandai Namco Games","Bandai Namco Games","November",2010," M",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,4,8,5,6,5,11,16,11
"3097","other","Disney Interactive Studios","May",2010," E10+",8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,2,3,2,1,4,5,13
"3098","other","Activision","October",2013," E10+",3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,5,2,1,2,5,6,4
"3099","other","THQ","December",2002," E",4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,1,0,5,1,1,5,5,8
"3100","other","THQ","October",2004," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
"3101","other","THQ","October",2005," E",5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,5,2,4,1,3,8,3
"3102","Maxis","Electronic Arts","September",2008," E10+",9.2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,2,4
"3103","Maxis","Electronic Arts","October",2009," E10+",6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,6,2,5,9,8,9
"3104","Maxis","Electronic Arts","October",2009," E",3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,1,3,3,4
"3105","Maxis","Electronic Arts","June",2009," E10+",7.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,5,1,3,6,4,10
"3106","other","Sony Computer Entertainment","September",2010," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
"3107","Hudson Soft","Hudson Soft","May",2008," E",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1
"3108","Hudson Soft","Hudson Soft","September",2009," E",5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1
"3109","Independent","other","May",2014," E10+",8.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,1,7,5,4,3,6,9,7
"3110","other","Midway  Games","September",2001," T",8.9,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,1,7,3,4,2,12,13,12
"3111","other","Midway  Games","September",2006," T",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,4,0,0,0,1,3,1
"3112","other","Capcom","September",2009," T",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"3113","Vicarious Visions","Vivendi Games","June",2004," E",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,3,4,1,3,9,6,12
"3114","Eurocom","Vivendi Games","November",2004," E",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,2,3,3,2,6,3,8
"3115","Insomniac Games","Sony Computer Entertainment","November",2000," E",9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,7,5,4,3,6,8,11
"3116","Nintendo","Nintendo","September",2011," E10+",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2
"3117","Rare","Nintendo","September",2002," T",9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,6,0,3,2,0,6,2
"3118","other","Nintendo","August",2006," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,2,10,8,6,3,9,13,16
"3119","Nintendo","Nintendo","April",2016," E10+",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,6,4,0,1,7,6,11
"3120","Nintendo","Nintendo","April",2016," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,1,7,0,8
"3121","Square Enix","Square Enix","October",2008," T",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,17,5,6,14,5,6,16,13,26
"3122","Tri-Ace","Square Enix","June",2016," T",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,1,1,4,2,5
"3123","Square Enix","Square Enix","January",2009," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,2,5,7,1,2,7,4,12
"3124","Tri-Ace","Square Enix","August",2004," T",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,4,8,7,3,3,8,12,18
"3125","Hudson Soft","Hudson Soft","May",2008," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,3,3,3,1,3,5,8
"3126","other","Activision","March",2001," T",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,3,7,4,3,2,10,8,8
"3127","other","Ubisoft","May",2017," E10+",6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,1,0,3,3,5
"3128","other","Bethesda  Softworks","November",2007," E",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,3,2,2,3,8,9
"3129","other","other","December",2010," E",6.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,0,0,0,0,2,1
"3130","other","other","November",2000," E",7.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2,8,2,3,0,9,6,9
"3131","other","Activision","June",2003," T",8.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,2,3,1,2,5,4,8
"3132","other","Bethesda  Softworks","October",2006," E10+",4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,0,0,2,2,3
"3133","other","Activision","August",2000," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,2
"3134","other","Bethesda  Softworks","December",2006," E10+",5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,1,13,5,7,4,9,18,23
"3135","other","Interplay","August",2000," T",6.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,5,1,3,2,2,7,5
"3136","other","other","January",2004," E",3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,1,1,0,1,3,2,5
"3137","other","Interplay","June",2001," E",7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,4,3
"3138","other","Bethesda  Softworks","October",2006," E",6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,3,3,2
"3139","other","Activision","September",2000," T",8.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,16,3,8,7,4,4,20,20,23
"3140","DICE  (Digital Illusions CE)","Electronic Arts","November",2015," T",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,1,2
"3141","Rebellion","LucasArts","November",2009," T",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,2,7,1,3,1,6,8,12
"3142","Rebellion","LucasArts","October",2007," T",7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,1,6,5,5,2,12,10,16
"3143","LucasArts","LucasArts","November",2002," T",8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,3,5,2,2,7,5,15
"3144","other","LucasArts","June",2003," T",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,15,1,7,9,4,6,21,14,29
"3145","other","LucasArts","March",2002," T",9,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,3,10,4,6,3,12,13,21
"3146","other","Activision","September",2003," T",8.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,11,3,11,5,5,4,9,16,16
"3147","LucasArts","LucasArts","March",2002," T",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,2,3,0,9,9,11
"3148","BioWare","LucasArts","November",2003," T",9.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,2,3,9,8,5,13,9,31
"3149","other","LucasArts","October",2003," T",8.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,1,3,2,1,1,7,4,9
"3150","other","LucasArts","November",2001," T",9.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,2,7,7,3,5,20,14,22
"3151","other","Nintendo","December",2000," T",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,11,9,3,3,18,15,28
"3152","other","LucasArts","May",2005," T",7.8,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,22,3,15,15,13,11,23,20,34
"3153","other","LucasArts","November",2001," T",8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,0,5,9,2,3,12,6,20
"3154","LucasArts","LucasArts","September",2008," T",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,13,1,10,15,5,6,21,18,37
"3155","LucasArts","LucasArts","October",2010," T",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,23,2,15,10,7,5,18,18,28
