,game_name,url
375,Army of Two: The Devil's Cartel,https://en.wikipedia.org/wiki/Army_of_Two:_The_Devil%27s_Cartel
376,Art Academy: Lessons for Everyone,https://en.wikipedia.org/wiki/Art_Academy:_Lessons_for_Everyone!
377,Art of Balance [2010],NA
378,Art of Fighting,https://en.wikipedia.org/wiki/Art_of_Fighting
379,Art of Fighting 2,https://en.wikipedia.org/wiki/Art_of_Fighting
380,Art of Murder: FBI Confidential,NA
381,Arthur and the Invisibles: The Game,NA
382,Arthur's Absolutely Fun Day,https://en.wikipedia.org/wiki/Arthur_video_games
383,Artifact,https://en.wikipedia.org/wiki/Artifact
384,Arx Fatalis,https://en.wikipedia.org/wiki/Arx_Fatalis
385,Ash,https://en.wikipedia.org/wiki/Ash
386,Ashen,https://en.wikipedia.org/wiki/Ashen
387,Asheron's Call,https://en.wikipedia.org/wiki/Asheron%27s_Call
388,Asheron's Call 2,https://en.wikipedia.org/wiki/Asheron%27s_Call_2:_Fallen_Kings
389,Asheron's Call: Dark Majesty,NA
390,Ashes Cricket,https://en.wikipedia.org/wiki/Ashes_Cricket
391,Ashes Cricket 2009,https://en.wikipedia.org/wiki/Ashes_Cricket_2009
392,Ashes of the Singularity,https://en.wikipedia.org/wiki/Ashes_of_the_Singularity
393,Ashes of the Singularity: Escalation,https://en.wikipedia.org/wiki/Ashes_of_the_Singularity
394,Asphalt 3: Street Rules,https://en.wikipedia.org/wiki/Asphalt_3:_Street_Rules
395,Asphalt 3D,https://en.wikipedia.org/wiki/Asphalt_3D
396,Asphalt 5,https://en.wikipedia.org/wiki/Asphalt_5
397,Asphalt 8: Airborne,https://en.wikipedia.org/wiki/Asphalt_8:_Airborne
398,Asphalt Injection,NA
399,Asphalt: Urban GT,NA
400,Assassin's Creed,https://en.wikipedia.org/wiki/Assassin%27s_Creed
401,Assassin's Creed Brotherhood: The Da Vinci Disappearence,NA
402,Assassin's Creed Chronicles: China,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Chronicles
403,Assassin's Creed Chronicles: India,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Chronicles
404,Assassin's Creed Chronicles: Russia,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Chronicles
405,Assassin's Creed II,https://en.wikipedia.org/wiki/Assassin%27s_Creed_II
406,Assassin's Creed II: Battle of Forli,NA
407,Assassin's Creed II: Bonfire of the Vanities,NA
408,Assassin's Creed II: Discovery,https://en.wikipedia.org/wiki/Assassin%27s_Creed_II:_Discovery
409,Assassin's Creed III,https://en.wikipedia.org/wiki/Assassin%27s_Creed_III
410,Assassin's Creed III -- The Tyranny of King Washington,NA
411,Assassin's Creed III: Liberation,https://en.wikipedia.org/wiki/Assassin%27s_Creed_III:_Liberation
412,Assassin's Creed IV: Black Flag,https://en.wikipedia.org/wiki/Assassin%27s_Creed_IV:_Black_Flag
413,Assassin's Creed IV: Black Flag -- Freedom Cry,NA
414,Assassin's Creed Liberation HD,NA
415,Assassin's Creed Odyssey,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Odyssey
416,Assassin's Creed Odyssey: Legacy of the First Blade -- Hunted,NA
417,Assassin's Creed Odyssey: Legacy of the First Blade: Episode 2,NA
418,Assassin's Creed Odyssey: Legacy of the First Blade: Episode 3,NA
419,Assassin's Creed Origins,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Origins
420,Assassin's Creed Origins: The Curse of the Pharaohs,NA
421,Assassin's Creed Origins: The Hidden Ones,NA
422,Assassin's Creed Pirates,https://en.wikipedia.org/wiki/Assassin%27s_Creed
423,Assassin's Creed Recollection,NA
424,Assassin's Creed Syndicate,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Syndicate
425,Assassin's Creed Unity,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Unity
426,Assassin's Creed Unity -- Dead Kings,NA
427,Assassin's Creed: Altair's Chronicles HD,NA
428,Assassin's Creed: Bloodlines,https://en.wikipedia.org/wiki/Assassin%27s_Creed:_Bloodlines
429,Assassin's Creed: Brotherhood,https://en.wikipedia.org/wiki/Assassin%27s_Creed:_Brotherhood
430,Assassin's Creed: Revelations,https://en.wikipedia.org/wiki/Assassin%27s_Creed:_Revelations
431,Assassin's Creed: The Ezio Collection,https://en.wikipedia.org/wiki/Assassin%27s_Creed
432,Assassin’s Creed Rogue,NA
433,Assault Android Cactus,https://en.wikipedia.org/wiki/Assault_Android_Cactus
434,Assault Heroes,https://en.wikipedia.org/wiki/Assault_Heroes
435,Assault Rigs,https://en.wikipedia.org/wiki/Assault_Rigs
436,Assault Suit Leynos 2,https://en.wikipedia.org/wiki/Assault_Suit_Leynos_2
437,Assault: Retribution,https://en.wikipedia.org/wiki/Assault:_Retribution
438,Assetto Corsa,https://en.wikipedia.org/wiki/Assetto_Corsa
439,Asterix & Obelix: Kick Buttix,https://en.wikipedia.org/wiki/Asterix_%26_Obelix_XXL
440,Asterix: Search for Dogmatix,NA
441,Asteroids,https://en.wikipedia.org/wiki/Asteroid
442,Astonishia Story,https://en.wikipedia.org/wiki/Astonishia_Story
443,Astral Chain,https://en.wikipedia.org/wiki/Astral_Chain
444,Astro Bot Rescue Mission,https://en.wikipedia.org/wiki/Astro_Bot_Rescue_Mission
445,Astro Boy: The Video Game,https://en.wikipedia.org/wiki/Astro_Boy:_The_Video_Game
446,AstroTripper,NA
447,Asura's Wrath,https://en.wikipedia.org/wiki/Asura%27s_Wrath
448,At The Gates,https://en.wikipedia.org/wiki/At_the_Gates
449,Gallop Racer 2003: A New Breed,https://en.wikipedia.org/wiki/Gallop_Racer
450,Atari Anniversary Advance,NA
451,Atari Anniversary Edition,https://en.wikipedia.org/wiki/Atari_Anniversary_Edition
452,Atari Arcade Hits 1,NA
453,Atari Greatest Hits,https://en.wikipedia.org/wiki/Atari_Greatest_Hits
454,Marc Ecko's Getting Up: Contents Under Pressure,https://en.wikipedia.org/wiki/Marc_Eck%C5%8D%27s_Getting_Up:_Contents_Under_Pressure
455,Atelier Ayesha: The Alchemist of Dusk,https://en.wikipedia.org/wiki/Atelier_Ayesha:_The_Alchemist_of_Dusk
456,Atelier Escha & Logy: Alchemist of Dusk Sky,NA
457,Atelier Iris 2 ~The Azoth of Destiny~,https://en.wikipedia.org/wiki/Atelier_Iris_2:_The_Azoth_of_Destiny
458,Atelier Iris 3 ~Grand Phantasm~,NA
459,Atelier Meruru: The Apprentice of Arland,https://en.wikipedia.org/wiki/Atelier_Meruru:_The_Apprentice_of_Arland
460,Atelier Rorona: The Alchemist of Arland,https://en.wikipedia.org/wiki/Atelier_Rorona:_The_Alchemist_of_Arland
461,Atelier Totori: The Adventurer of Arland,https://en.wikipedia.org/wiki/Atelier_Totori:_The_Adventurer_of_Arland
462,Beyond Atlantis II: The New World,NA
463,Beyond Atlantis,https://en.wikipedia.org/wiki/Atlantis_II
464,Atlantis: The Lost Empire,https://en.wikipedia.org/wiki/Atlantis:_The_Lost_Empire
465,Atlantis: The Lost Empire -- Trial by Fire,NA
466,Atlas,https://en.wikipedia.org/wiki/Atlas
467,Attack of the Friday Monsters: A Tokyo Tale,NA
468,Attack on Pearl Harbor,https://en.wikipedia.org/wiki/Attack_on_Pearl_Harbor
469,Attack on Pearl Harbor -- Episode 1: Red Sun Rising,NA
470,Audiosurf 2,https://en.wikipedia.org/wiki/Audiosurf_2
471,Austin Powers Operation: Trivia,https://en.wikipedia.org/wiki/Austin_Powers_Operation:_Trivia
472,Austin Powers: Oh Behave!,NA
473,Austin Powers: Welcome To My Underground Lair,NA
474,Auto Assault,https://en.wikipedia.org/wiki/Auto_Assault
475,Auto Destruct,https://en.wikipedia.org/wiki/Auto_Destruct
476,Automobili Lamborghini,https://en.wikipedia.org/wiki/Automobili_Lamborghini
477,Avalon Code,https://en.wikipedia.org/wiki/Avalon_Code
478,Avalon Hill's Diplomacy,NA
479,Avalon Hill's Squad Leader,https://en.wikipedia.org/wiki/Avalon_Hill%27s_Squad_Leader
480,Avatar: The Game,https://en.wikipedia.org/wiki/James_Cameron%27s_Avatar:_The_Game
481,Avatar: The Last Airbender -- The Burning Earth,NA
482,Avatar: The Last Airbender,https://en.wikipedia.org/wiki/Avatar:_The_Last_Airbender
483,Avatar: The Last Airbender -- Into the Inferno,NA
484,Avencast: Rise of the Mage,https://en.wikipedia.org/wiki/Avencast:_Rise_of_the_Mage
485,Away: Shuffle Dungeon,https://en.wikipedia.org/wiki/Away:_Shuffle_Dungeon
486,Awesome Golf,https://en.wikipedia.org/wiki/Awesome_Golf
487,Awesomenauts,https://en.wikipedia.org/wiki/Awesomenauts
488,Axelay,https://en.wikipedia.org/wiki/Axelay
489,Axiom Verge,https://en.wikipedia.org/wiki/Axiom_Verge
490,Axis & Allies [1998],NA
491,Axis & Allies: Iron Blitz,https://en.wikipedia.org/wiki/Axis_%26_Allies_(1998_video_game)
492,Azure Dreams,https://en.wikipedia.org/wiki/Azure_Dreams
493,Azure Striker: Gunvolt,NA
494,Azurik: Rise of Perathia,https://en.wikipedia.org/wiki/Azurik:_Rise_of_Perathia
495,B-17 Gunner: Air War Over Germany,NA
496,B-17:  Fortress in the Sky,https://en.wikipedia.org/wiki/B-17:_Fortress_in_the_Sky
497,B-Boy,https://en.wikipedia.org/wiki/B-Boy
498,Invasion From Beyond,NA
499,B Team - Episode 1: Dust & Steel,NA
500,BASS Strike,NA
501,BMX XXX,https://en.wikipedia.org/wiki/BMX_XXX
502,BRAHMA Force: The Assault On Beltlogger 9,https://en.wikipedia.org/wiki/BRAHMA_Force:_The_Assault_On_Beltlogger_9
503,Babel Rising,https://en.wikipedia.org/wiki/Babel_Rising
504,Back at the Barnyard: Slop Bucket Games,https://en.wikipedia.org/wiki/Back_at_the_Barnyard
505,Back to the Future: The Game,https://en.wikipedia.org/wiki/Back_to_the_Future:_The_Game
506,Back to the Future: The Game -- Episode 1: It's About Time,NA
507,Back to the Future: The Game -- Episode 2: Get Tannen!,NA
508,Back to the Future: The Game -- Episode 3: Citizen Brown,NA
509,Back to the Future: The Game -- Episode 4: Double Visions,NA
510,Back to the Future: The Game -- Episode 5: Outatime,NA
511,BackTrack,https://en.wikipedia.org/wiki/BackTrack
512,Backbreaker 2: Vengeance,NA
513,Backstage Pass: The Ultimate Rock & Roll Trivia Game,NA
514,Backyard Basketball 2004,NA
515,Backyard Wrestling 2: There Goes the Neighborhood,https://en.wikipedia.org/wiki/Backyard_Wrestling_2:_There_Goes_the_Neighborhood
516,Backyard Wrestling: Don't Try This at Home,https://en.wikipedia.org/wiki/Backyard_Wrestling:_Don%27t_Try_This_at_Home
517,Bad Boys II,https://en.wikipedia.org/wiki/Bad_Boys_II
518,Bad Boys: Miami Takedown,https://en.wikipedia.org/wiki/Bad_Boys:_Miami_Takedown
519,Bad Day L.A.,https://en.wikipedia.org/wiki/Bad_Day_L.A.
520,Baja: Edge of Control,https://en.wikipedia.org/wiki/Baja:_Edge_of_Control
521,Baku Baku,NA
522,Bakugan: Battle Brawlers,https://en.wikipedia.org/wiki/Bakugan_Battle_Brawlers
523,Baldur's Gate,https://en.wikipedia.org/wiki/Baldur%27s_Gate
524,Baldur's Gate -- Enhanced Edition,NA
525,Baldur's Gate II -- Enhanced Edition,NA
526,Baldur's Gate II: Shadows of Amn,https://en.wikipedia.org/wiki/Baldur%27s_Gate_II:_Shadows_of_Amn
527,Baldur's Gate II: Throne of Bhaal,https://en.wikipedia.org/wiki/Baldur%27s_Gate_II:_Throne_of_Bhaal
528,Baldur's Gate: Dark Alliance,https://en.wikipedia.org/wiki/Baldur%27s_Gate:_Dark_Alliance
529,BallBlazer Champions,https://en.wikipedia.org/wiki/Ballblazer_Champions
530,Ballistic,https://en.wikipedia.org/wiki/Ballistics_(disambiguation)
531,Ballistics,https://en.wikipedia.org/wiki/Ballistics
532,Balloon Fight,https://en.wikipedia.org/wiki/Balloon_Fight
533,Balloon Kid,https://en.wikipedia.org/wiki/Balloon_Kid
534,Balls of Fury,https://en.wikipedia.org/wiki/Balls_of_Fury
535,Band Hero,https://en.wikipedia.org/wiki/Band_Hero
536,BandFuse: Rock Legends,https://en.wikipedia.org/wiki/BandFuse:_Rock_Legends
537,Bang Attack,https://en.wikipedia.org/wiki/Bang_Attack
538,Bang! Gunship Elite,https://en.wikipedia.org/wiki/Bang!_Gunship_Elite
539,Bakuretsu Muteki Bangaioh,https://en.wikipedia.org/wiki/Bangai-O
540,Bangai-O Spirits,https://en.wikipedia.org/wiki/Bangai-O_Spirits
541,Banished,https://en.wikipedia.org/wiki/Banished
542,Banjo Pilot,https://en.wikipedia.org/wiki/Banjo-Pilot
543,Banjo-Kazooie,https://en.wikipedia.org/wiki/Banjo-Kazooie
544,Banjo-Kazooie: Grunty's Revenge,https://en.wikipedia.org/wiki/Banjo-Kazooie:_Grunty%27s_Revenge
545,Banjo-Kazooie: Nuts & Bolts,https://en.wikipedia.org/wiki/Banjo-Kazooie:_Nuts_%26_Bolts
546,Banjo-Tooie,https://en.wikipedia.org/wiki/Banjo-Tooie
547,Barbarian,https://en.wikipedia.org/wiki/Barbarian
548,Barbie In The 12 Dancing Princesses,NA
549,Barnyard,https://en.wikipedia.org/wiki/Barnyard
550,Baroque,https://en.wikipedia.org/wiki/Baroque
551,Barrage,https://en.wikipedia.org/wiki/Barrage
552,Barrow Hill: Curse of the Ancient Circle,https://en.wikipedia.org/wiki/Barrow_Hill_(video_game_series)
553,Barry Hatter: The Sorcerers Broomstick,https://en.wikipedia.org/wiki/Billy_the_Wizard:_Rocket_Broomstick_Racing
554,Baseball Heroes,NA
555,Baseball Mogul 2002,NA
556,Baseball Stars 2,https://en.wikipedia.org/wiki/Baseball_Stars_2
557,Baseball Stars Color,NA
558,Baseball [1985],NA
559,Baseball [Game Boy],NA
560,Basement Crawl,https://en.wikipedia.org/wiki/Basement_Crawl
561,Bases Loaded,https://en.wikipedia.org/wiki/Bases_Loaded
562,Basketbrawl,https://en.wikipedia.org/wiki/Basketbrawl
563,Bass Landing,https://en.wikipedia.org/wiki/Agetec
564,Bass Rise,NA
565,Bassmasters Classic,https://en.wikipedia.org/wiki/Bassmaster_Classic
566,Bastion,https://en.wikipedia.org/wiki/Bastion
567,Batman & Robin,https://en.wikipedia.org/wiki/Batman_and_Robin
568,Batman Beyond: Return of the Joker,https://en.wikipedia.org/wiki/Batman_Beyond:_Return_of_the_Joker
569,Batman Forever: The Arcade Game,https://en.wikipedia.org/wiki/Batman_Forever:_The_Arcade_Game
570,Batman Returns,https://en.wikipedia.org/wiki/Batman_Returns
571,Batman Vengeance,https://en.wikipedia.org/wiki/Batman:_Vengeance
572,Batman [Genesis],NA
573,Batman: A Telltale Game Series,https://en.wikipedia.org/wiki/Batman:_The_Telltale_Series
574,Batman: Arkham Asylum,https://en.wikipedia.org/wiki/Batman:_Arkham_Asylum
575,Batman: Arkham City,https://en.wikipedia.org/wiki/Batman:_Arkham_City
576,Batman: Arkham City -- Harley Quinn's Revenge,NA
577,Batman: Arkham City Lockdown,https://en.wikipedia.org/wiki/Batman:_Arkham_City_Lockdown
578,Batman: Arkham Knight,https://en.wikipedia.org/wiki/Batman:_Arkham_Knight
579,Batman: Arkham Knight -- Batgirl: A Matter of Family,NA
580,Batman: Arkham Knight -- Catwoman's Revenge,NA
581,Batman: Arkham Origins,https://en.wikipedia.org/wiki/Batman:_Arkham_Origins
582,"Batman: Arkham Origins -- Cold, Cold Heart",NA
583,Batman: Arkham Origins Blackgate,https://en.wikipedia.org/wiki/Batman:_Arkham_Origins_Blackgate
584,Batman: Arkham VR,https://en.wikipedia.org/wiki/Batman:_Arkham_VR
585,Batman: Chaos in Gotham,https://en.wikipedia.org/wiki/Batman:_Chaos_in_Gotham
586,Batman: Dark Tomorrow,https://en.wikipedia.org/wiki/Batman:_Dark_Tomorrow
587,Batman: Return to Arkham,https://en.wikipedia.org/wiki/Batman:_Arkham
588,Batman: The Brave and the Bold,https://en.wikipedia.org/wiki/Batman:_The_Brave_and_the_Bold
589,Batman: The Enemy Within -- Episode 1: The Enigma,NA
590,Batman: The Enemy Within -- Episode 2: The Pact,NA
591,Batman: The Enemy Within -- Episode 3: Fractured Mask,NA
592,Batman: The Enemy Within -- Episode 4: What Ails You,NA
593,Batman: The Enemy Within -- The Telltale Series,NA
594,Batman: The Telltale Series -- Episode 1: Realm of Shadows,NA
595,Batman: The Telltale Series -- Episode 2: Children of Arkham,NA
596,Batman: The Telltale Series -- Episode 3: New World Order,NA
597,Batman: The Telltale Series -- Episode 4: Guardian of Gotham,NA
598,Battalion Wars 2,https://en.wikipedia.org/wiki/Battalion_Wars_2
599,Battle Arena Toshinden,https://en.wikipedia.org/wiki/Battle_Arena_Toshinden
600,Battle Arena Toshinden 2,https://en.wikipedia.org/wiki/Battle_Arena_Toshinden_2
601,Battle Arena Toshinden 3,https://en.wikipedia.org/wiki/Battle_Arena_Toshinden_3
602,Battle Chasers: Nightwar,https://en.wikipedia.org/wiki/Battle_Chasers:_Nightwar
603,Battle Chef Brigade,https://en.wikipedia.org/wiki/Battle_Chef_Brigade
604,Battle Engine Aquila,https://en.wikipedia.org/wiki/Battle_Engine_Aquila
605,Battle Fantasia,https://en.wikipedia.org/wiki/Battle_Fantasia
606,Battle Isle: The Andosia War,https://en.wikipedia.org/wiki/Battle_Isle
607,Battle Lode Runner,https://en.wikipedia.org/wiki/Battle_Lode_Runner
608,Battle Princess of Arcadias,NA
609,Battle Rage,NA
610,Battle Realms,https://en.wikipedia.org/wiki/Battle_Realms
611,Battle Stations,https://en.wikipedia.org/wiki/Battlestations
612,Battle of Europe,NA
613,Combat of Giants: Dinosaurs 3D,https://en.wikipedia.org/wiki/Combat_of_Giants:_Dinosaurs_3D
614,Battle of the Bands,https://en.wikipedia.org/wiki/Battle_of_the_Bands
615,Battle of the Elements,NA
616,BattleBlock Theater,https://en.wikipedia.org/wiki/BattleBlock_Theater
617,BattleBots: Beyond the BattleBox,https://en.wikipedia.org/wiki/BattleBots:_Beyond_the_BattleBox
618,BattleForge,https://en.wikipedia.org/wiki/BattleForge
619,BattleTanx,https://en.wikipedia.org/wiki/BattleTanx
620,BattleTanx: Global Assault,https://en.wikipedia.org/wiki/BattleTanx:_Global_Assault
621,BattleTech,https://en.wikipedia.org/wiki/BattleTech
622,BattleWheels,https://en.wikipedia.org/wiki/BattleWheels
623,Battleborn,https://en.wikipedia.org/wiki/Battleborn
624,Battlecruiser Millennium,https://en.wikipedia.org/wiki/Battlecruiser_3000AD
625,Battlefield 1,https://en.wikipedia.org/wiki/Battlefield_1
626,Battlefield 1942,https://en.wikipedia.org/wiki/Battlefield_1942
627,Battlefield 1943,https://en.wikipedia.org/wiki/Battlefield_1943
628,Battlefield 1: Apocalypse,NA
629,Battlefield 2,https://en.wikipedia.org/wiki/Battlefield_2
630,Battlefield 2142,https://en.wikipedia.org/wiki/Battlefield_2142
631,Battlefield 2: Modern Combat,https://en.wikipedia.org/wiki/Battlefield_2:_Modern_Combat
632,Battlefield 3,https://en.wikipedia.org/wiki/Battlefield_3
633,Battlefield 4,https://en.wikipedia.org/wiki/Battlefield_4
634,Battlefield Hardline,https://en.wikipedia.org/wiki/Battlefield_Hardline
635,Battlefield Heroes,https://en.wikipedia.org/wiki/Battlefield_Heroes
636,Battlefield Play4Free,https://en.wikipedia.org/wiki/Battlefield_Play4Free
637,Battlefield: Bad Company,https://en.wikipedia.org/wiki/Battlefield:_Bad_Company
638,Battlefield: Bad Company 2,https://en.wikipedia.org/wiki/Battlefield:_Bad_Company_2
639,Battlefield: Bad Company 2 -- Vietnam,NA
640,Battlefleet Gothic: Armada,https://en.wikipedia.org/wiki/Battlefleet_Gothic:_Armada
641,Battlerite,https://en.wikipedia.org/wiki/Battlerite
642,Battlerite Royale,NA
643,Battleship [1993],NA
644,Battleship: Surface Thunder,https://en.wikipedia.org/wiki/Battleship:_Surface_Thunder
645,Battlesport,https://en.wikipedia.org/wiki/BattleSport
646,Battlestar Galactica Deadlock,NA
647,Battlestations: Midway,https://en.wikipedia.org/wiki/Battlestations:_Midway
648,Battlestations: Pacific,https://en.wikipedia.org/wiki/Battlestations:_Pacific
649,Battlestrike: Force of Resistance,NA
650,Battlezone,https://en.wikipedia.org/wiki/Battle_zone
651,Battlezone 2000,NA
652,Battlezone II: Combat Commander,https://en.wikipedia.org/wiki/Battlezone_II:_Combat_Commander
653,Battlezone [1980],NA
654,Bayonetta,https://en.wikipedia.org/wiki/Bayonetta
655,Bayonetta 2,https://en.wikipedia.org/wiki/Bayonetta_2
656,Beach Head 2000,https://en.wikipedia.org/wiki/Beach_Head_2000
657,Beam Breakers,https://en.wikipedia.org/wiki/Beam_Breakers
658,Beast Wars: Transformers,https://en.wikipedia.org/wiki/Beast_Wars:_Transformers
659,Beat Down: Fists of Vengeance,https://en.wikipedia.org/wiki/Beat_Down:_Fists_of_Vengeance
660,Beat Hazard Ultra,NA
661,Beat Saber,https://en.wikipedia.org/wiki/Beat_Saber
662,Beaterator,https://en.wikipedia.org/wiki/Beaterator
663,Beats,https://en.wikipedia.org/wiki/Beat
664,Beautiful Katamari,https://en.wikipedia.org/wiki/Beautiful_Katamari
665,Beauty and the Beast: A Board Game Adventure,NA
666,Beavis and Butt-Head DO U,NA
667,Beavis and Butt-Head: Bunghole in One,https://en.wikipedia.org/wiki/Beavis_and_Butt-Head
668,Bee Movie Game,https://en.wikipedia.org/wiki/Bee_Movie_Game
669,Beetle Adventure Racing,https://en.wikipedia.org/wiki/Beetle_Adventure_Racing
670,Beetle Buggin',https://en.wikipedia.org/wiki/Beetle_Crazy_Cup
671,Before the Echo,NA
672,Beijing 2008: The Official Video Game of the Olympic Games,NA
673,Bejeweled 2,https://en.wikipedia.org/wiki/Bejeweled_2
674,Bejeweled Blitz Live,NA
675,Bejeweled Live,https://en.wikipedia.org/wiki/Bejeweled_3
676,Bejeweled Twist,https://en.wikipedia.org/wiki/Bejeweled_Twist
677,Belief & Betrayal,https://en.wikipedia.org/wiki/Belief_%26_Betrayal
678,Bells and Whistles,NA
679,Below,https://en.wikipedia.org/wiki/Below
680,Ben 10: Protector of Earth,https://en.wikipedia.org/wiki/Ben_10:_Protector_of_Earth
681,Beneath a Steel Sky,https://en.wikipedia.org/wiki/Beneath_a_Steel_Sky
682,Beowulf: The Game,https://en.wikipedia.org/wiki/Beowulf:_The_Game
683,Berserk and The Band of the Hawk,NA
684,Betrayer,https://en.wikipedia.org/wiki/Betrayal
685,Betty Boop Double Shift,NA
686,Beyblade VForce: Super Tournament Battle,https://en.wikipedia.org/wiki/Beyblade:_Super_Tournament_Battle
